time_sec,actual_r_ratio,estimated_r_ratio,nis_configured,nis_adapted
16.8,1.0,0.9869001048848595,0.028522843208927087,0.0287741353120045
16.900000000000002,1.0,0.9711304897654515,1.6402138939018835,1.6724015020891076
17.0,1.0,0.9559055770745777,1.511671339801356,1.5574547178109222
17.1,1.0,0.9407195886299108,0.019198777982060326,0.019988738405699643
17.2,1.0,0.9261708948777387,0.15064580848675738,0.15844434460255036
17.3,1.0,0.9145231928003171,1.4499826178016544,1.5376021671279267
17.400000000000002,1.0,0.9043893547541401,0.6818651141432337,0.7282864027361607
17.5,1.0,0.896285359592885,1.0155004784483024,1.09093080952778
17.6,1.0,0.8864138994549849,0.0024896235676927525,0.002693593416083882
17.7,1.0,0.8770731354835478,0.7825996898263773,0.8524598327360159
17.8,1.0,0.8708945314709323,2.44020967479722,2.670019048269463
17.900000000000002,1.0,0.8667533896126645,1.6407964400829538,1.8007598728706493
18.0,1.0,0.8630111101064974,0.2632498038398607,0.2897076207463473
18.1,1.0,0.8610442381276079,1.135269394955147,1.2511746824448629
18.2,1.0,0.8574025797074584,0.038272438210394465,0.0422930221098918
18.3,1.0,0.8544575494617876,0.847755468374511,0.9388505406220132
18.400000000000002,1.0,0.8472309275343443,0.31464273211469646,0.3503216030200681
18.5,1.0,0.8408492882115701,0.930042749031824,1.0404332058888424
18.6,1.0,0.8348332137102593,0.5416476918860539,0.6086689554051185
18.7,1.0,0.8287419800090593,0.2230216066429319,0.25176626839329413
18.8,1.0,0.8226371191883435,0.04520821059037448,0.05127053739968812
18.900000000000002,1.0,0.8168190956610784,0.04610974710325285,0.05252401099192504
19.0,1.0,0.8074140008485005,0.06576250260355333,0.0754495162521673
19.1,1.0,0.7986237449450777,0.11080714459980462,0.12798989510755976
19.200000000000003,1.0,0.789502079928499,0.3960596864932933,0.4607123470269093
19.3,1.0,0.7809731767778709,0.30088077101965305,0.35232678147463004
19.400000000000002,1.0,0.7709561949898677,1.728923953730279,2.0404998542188886
19.5,1.0,0.7630958450533906,1.1311767839459714,1.3433384193004256
19.6,1.0,0.7568081454078442,0.7872021064100917,0.9395253873310612
19.700000000000003,1.0,0.7509092289333709,0.10881037091850425,0.130477537940085
19.8,1.0,0.7477996234364055,1.9690895393988959,2.3670742109731666
19.900000000000002,1.0,0.7449466819049452,0.7064852742997777,0.8512235317806
20.0,9.0,0.762092172639584,13.501188779836836,16.046199801239524
20.1,9.0,0.7892947824066081,8.403411173541716,9.776753099693586
20.200000000000003,9.0,0.8697122727064703,36.53851935513208,40.01408188042383
20.3,9.0,0.9449028053809314,0.7364345986593769,0.7645164047541849
20.400000000000002,9.0,1.0311046990628707,10.411350946462454,10.199842263727785
20.5,9.0,1.1157350607372423,2.60108081323151,2.4147654616512426
20.6,9.0,1.1937479599636915,0.03299839356479231,0.0292237047761519
20.700000000000003,9.0,1.2719528458817841,3.40454486363045,2.882027762372169
20.8,9.0,1.3467768422640212,4.537250046915043,3.6852720451210716
20.900000000000002,9.0,1.4223287776403593,3.254597808444663,2.5395742754574364
21.0,9.0,1.5015627942726366,5.442778428043969,4.078896582923741
21.1,9.0,1.5909813801222374,11.936692767639498,8.562983545273143
21.200000000000003,9.0,1.6805318325892773,3.2556669204909787,2.239591418822602
21.3,9.0,1.7716629701218394,4.040853359988035,2.668212723323548
21.400000000000002,9.0,1.8584904241343654,2.4071352119870078,1.5309380869357332
21.5,9.0,1.9421946045718572,0.8171621182710855,0.5019023361660051
21.6,9.0,2.0341662584755817,8.304515467704341,4.915531157395268
21.700000000000003,9.0,2.121590957568198,0.07504601250239203,0.04293920011762921
21.8,9.0,2.205943376453434,0.8944926747095422,0.4958488872087464
21.900000000000002,9.0,2.2874756075616225,2.57183600537804,1.3839597367604146
22.0,9.0,2.3633236217633864,0.43993443912463687,0.23046701870204697
22.1,9.0,2.4363433792163107,0.6619614188141217,0.3381559988008595
22.200000000000003,9.0,2.505554696017892,0.045677289355702616,0.02279643558785731
22.3,9.0,2.5713230111342384,1.4616920543646987,0.7138741427061247
22.400000000000002,9.0,2.6366539151540556,2.5825348870018194,1.2350110771823766
22.5,9.0,2.7196769248453023,14.987934393395042,6.982657612820194
22.6,9.0,2.8003455101662618,1.2003070330844852,0.5455369881973435
22.700000000000003,9.0,2.877510650708176,1.1359226811615277,0.5044792446131982
22.8,9.0,2.94716163974064,0.00294668656107449,0.001282222971692239
22.900000000000002,9.0,3.0116422855448834,0.5156005890177279,0.22023908491766755
23.0,9.0,3.0827202307385306,6.810804256917163,2.8515222309920105
23.1,9.0,3.1566547224708694,5.408898593871431,2.2187897153507583
23.200000000000003,9.0,3.2350465061186937,5.474283439611749,2.198480031230079
23.3,9.0,3.3295303511154355,14.18885582258062,5.557674644795988
23.400000000000002,9.0,3.4204904456448992,1.1149372538204168,0.42658078215403566
23.5,9.0,3.51352956029795,5.348059315738641,1.9987616518295754
23.6,9.0,3.6062542672063,3.4333463505206674,1.2541891443280813
23.700000000000003,9.0,3.7521933677375388,38.79010758551359,13.683564303480612
23.8,9.0,3.9323611717370883,27.72898054050587,9.384043673150824
23.900000000000002,9.0,4.126645219072389,15.46253210425489,5.013092004714495
24.0,9.0,4.311120220526605,0.002533493057864877,0.0007898866402430819
24.1,9.0,4.504898519862753,12.46217244769448,3.7349925472723347
24.200000000000003,9.0,4.712862187638746,16.312248624262157,4.693846116710136
24.3,9.0,4.910325105709288,0.23250322658575232,0.064460976570632
24.400000000000002,9.0,5.097926142392646,1.7364336312920479,0.4652884623134383
24.5,9.0,5.287723107954223,8.848497258870205,2.2932586166854145
24.6,9.0,5.479219667521527,8.24683029561403,2.068872884971074
24.700000000000003,9.0,5.663066100117574,1.3919443756578669,0.33877886908384264
24.8,9.0,5.839261117858434,2.9963607224748756,0.7090007810296172
24.900000000000002,9.0,6.015534765951343,6.632072767028753,1.5268292638893766
25.0,9.0,6.170334377578391,5.060952739025814,1.13808823948264
25.1,9.0,6.304895828481046,0.07129107818148044,0.015714658970185955
25.200000000000003,9.0,6.378662368803752,0.49396066525482935,0.10771585493752019
25.3,9.0,6.453467281979478,3.8875678447625877,0.8386250385122747
25.400000000000002,9.0,6.516201835649987,4.857941715509064,1.038583658787879
25.5,9.0,6.57624909949213,2.900706050003841,0.6148821238243354
25.6,9.0,6.637574613009141,2.8867403048817284,0.6066641250138967
25.700000000000003,9.0,6.691964121452182,0.8247252648840946,0.17200974260093393
25.8,9.0,6.738751038878263,1.2818396503764322,0.2656203349497436
25.900000000000002,9.0,6.7791800838027045,0.5755800548882852,0.11860814987302747
26.0,9.0,6.8620562005659504,35.088461151394526,7.149183637452497
26.1,9.0,6.937615071126695,9.821065858079919,1.980688519940875
26.200000000000003,9.0,7.0281066013178455,15.729402359453529,3.1341351535922706
26.3,9.0,7.1288791700053755,13.911263363945727,2.735250432063651
26.400000000000002,9.0,7.222179509447427,0.7847346712521777,0.15243131883144942
26.5,9.0,7.3272834654792405,11.796251159514407,2.260602521591217
26.6,9.0,7.4315182500910515,11.228533055429898,2.123527810448081
26.700000000000003,9.0,7.540688735506478,6.840006035306807,1.2760112212345127
26.8,9.0,7.652817584897982,6.505751505942057,1.1969637683283452
26.900000000000002,9.0,7.763816965528955,5.556485144739973,1.008580871512135
27.0,9.0,7.868624657237376,0.01212117845664054,0.0021726112031129037
27.1,9.0,7.967669302136697,0.3135199363610916,0.05553829368643021
27.200000000000003,9.0,8.061699975529834,0.004517781876743787,0.0007915101947608613
27.3,9.0,8.149121388456406,0.18987418976029044,0.03292950484202482
27.400000000000002,9.0,8.252880854368806,16.38861730843946,2.808552563626999
27.5,9.0,8.331033754244356,1.375539232573635,0.23364295803634416
27.6,9.0,8.490672978921747,58.12962023016413,9.69832075414931
27.700000000000003,9.0,8.640644873841635,0.012343665406566505,0.0020256227394674017
27.8,9.0,8.84697977709976,42.57734874271482,6.832797827437793
27.900000000000002,9.0,9.04603292655735,2.5389281639325607,0.39895025244505283
28.0,9.0,9.22517388193084,0.17111318276920115,0.026392306941749242
28.1,9.0,9.390159819414022,1.9435851794498724,0.2947755974025848
28.200000000000003,9.0,9.54218129950714,2.330843095674568,0.34815788913146245
28.3,9.0,9.66533334830866,0.00995096461950972,0.0014683676784439232
28.400000000000002,9.0,9.786663268068484,4.005252852739718,0.5840454890517351
28.5,9.0,9.902444051033145,5.692965444291764,0.8209078678572205
28.6,9.0,10.007323312021777,0.025024465323351303,0.0035724319953189198
28.700000000000003,9.0,10.054628323335574,3.903249835245568,0.5547210734009096
